msg_id,date_url,text
dvhab_novosti/89118,https://t.me/dvhab_novosti/89118,"Роскомнадзор ограничил работу WhatsAapp и Telegram Роскомнадзор принимает меры по частичному ограничению работы иностранных мессенджеров WhatsApp (принадлежит Meta, которая признана экстремистской и запрещена в России) и Telegram «для противодействия преступникам», сообщила РБК надзорная служба. Эти мессенджеры — основные сервисы для обмана и вымогательства денег, вовлечения в диверсионную и террористическую деятельность россиян, заявили в Роскомнадзоре со ссылкой на правоохранительные органы и жалобы граждан. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89120,https://t.me/dvhab_novosti/89120,"Авторский прогноз от профессионального астролога на четверг, 23 октября Что предсказывают звезды хабаровчанам, расскажем в нашем традиционном гороскопе. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89121,https://t.me/dvhab_novosti/89121,"Вонища ужасная: убрать мусорные баки от нового парка требуют люди Контейнерная площадка находится рядом с парком в поселке Солнечном. Местных жителей беспокоит наличие мусорных баков напротив парковки, где из-за нерегулярного вывоза мусора распространяется неприятный запах. Администрация утверждает, что перенос площадки невозможен, и просит жителей не парковаться рядом с баками для обеспечения вывоза мусора. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89075,https://t.me/dvhab_novosti/89075,"Ущерб - миллионы: сгорели восточное кафе и автомагазин на Панфиловцев Пожар начался в кафе восточной кухни, пламя быстро перекинулось на соседний магазин автотехники и сопутствующих товаров. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89082,https://t.me/dvhab_novosti/89082,"Огурцы в Хабаровске становятся элитным продуктом Федеральные СМИ обратили внимание на то, что огурцы и помидоры оказались самыми подорожавшими овощами с июля 2025 года. Зато картофель, капуста, лук и морковь, наоборот, заметно подешевели. DVHAB изучил, как обстоит ситуация в магазинах Хабаровска и стал ли у нас борщевой набор доступнее, чем был летом. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89087,https://t.me/dvhab_novosti/89087,"Приманка для медведей: с весны не убирают власти свалку останков скота Еще весной экологи обнаружили в одном из оврагов района имени Лазо свалку биологических отходов. Речь идет об останках животных, которые, по всей видимости, были привезены из различных хозяйств и свалены в кучу. Уже тогда было очевидно, что захоронение представляет серьезную опасность: разлагающиеся останки являются источником патогенных микроорганизмов, которые могут попасть в почву, а также привлекают диких животных. Но районные власти не проявляют должной оперативности в решении вопроса. Прошло уже полгода, а опасные отходы по-прежнему находятся на том же месте. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89052,https://t.me/dvhab_novosti/89052,"Маяк и светящийся дракон: проект благоустройства дамбы представили власти В правительстве края подготовили концепцию благоустройства дамбы и объединенной набережной, которая появится в Хабаровске в ближайшие годы. Вдоль всей прогулочной зоны планируется разместить арт-объекты, смотровые площадки, инсталляции, амфитеатры. Какой станет главная достопримечательность в будущем - узнал DVHAB. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89060,https://t.me/dvhab_novosti/89060,"Подъехать к своим домам не могут жители ЖК из-за новой разметки На улице Совхозной нарисовали новую разметку - теперь жители ЖК «Город 4212» не могут свернуть к своим домам. При этом на другом участке, где давно нужно обновить краску на переходе, все так и осталось стертым и облезлым. Добиться четкого ответа, почему так получилось, людям не удалось. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89065,https://t.me/dvhab_novosti/89065,"Гид по вкусу: ресторан «Крона» DVHAB.ru запустил спецпроект, в котором мы рассказываем о кафе и ресторанах, недавно открывшихся в нашем городе, и о необычных заведениях. Сегодня в обзоре ресторан «Крона» в одноименной гостинице. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89074,https://t.me/dvhab_novosti/89074,"Диалоги о рыбалке: сезон хариуса стартовал у хабаровских рыбак С наступлением холодов, когда температура воздуха опускается ниже нуля, для многих рыболовов наступает время ловли хариуса. Рыба семейства лососевых, обитающая в горных реках и озерах с каменистым дном, начинает готовиться к зимовке, опускаясь в более глубокие участки водоемов и теряя привередливость в выборе пищи. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89033,https://t.me/dvhab_novosti/89033,"Авторский прогноз от профессионального астролога на среду, 22 октября Что предсказывают звезды хабаровчанам, расскажем в нашем традиционном гороскопе. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89034,https://t.me/dvhab_novosti/89034,"Грация ниндзя - соревнования по скалолазанию прошли в Хабаровске В Хабаровске завершился двухдневный фестиваль в дисциплине боулдеринг. Это вид скалолазания, известный своими короткими, но предельно сложными трассами. В соревновании поучаствовали спортсмены из Хабаровска, Владивостока, Благовещенска, Комсомольска-на-Амуре и других городов. Фестиваль прошел в духе «тихой мощи и неслышной грации ниндзя». Зрители могли наблюдать за тем, как спортсмены, словно настоящие воины, бесшумно и уверенно преодолевают сложные препятствия, демонстрируя контроль над каждым движением. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89044,https://t.me/dvhab_novosti/89044,"Новый директор отменит приказ — сокращения на ХСЗ прокомментировал министр По словам Дмитрия Астафьева, работа по передаче завода в собственность правительству края вышла на финишную прямую. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89045,https://t.me/dvhab_novosti/89045,"Тайные дети и банкротство: по каким причинам суды расторгают сделки с недвижимостью В Госдуме предложили обязать нотариусов проводить обязательную правовую экспертизу при удостоверении сделок по продаже недвижимости. Таким образом хотят защитить добросовестных покупателей, которые рискуют остаться в итоге и без денег, и без жилья, как часто происходит, например, если продавец действовал по указке мошенников. Однако, по словам риелтора, есть много других нюансов, которые сложно или невозможно проверить. Часто подводные камни обнаруживаются в ситуациях с дарением, наследованием, приватизацией. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89046,https://t.me/dvhab_novosti/89046,"Городские власти все-таки нашли «несуществующие» ливневки на Вахова Хабаровчане, проживающие в районе арены «Ерофей», жаловались на неспособность ливневой канализации справляться с обильными осадками. Из-за этого во время дождей вода скапливалась на дороге, создавая огромные лужи на проезжей части и подходах к жилым домам. В мэрии утверждали, что ливневок там вообще нет. Однако горожане смогли доказать обратное. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB"
dvhab_novosti/89051,https://t.me/dvhab_novosti/89051,Проект хабаровской закдумы о запрете продажи вейпов на остановках принят Законопроектом предлагается запретить розничную торговлю табачной продукцией и никотинсодержащей продукцией на остановочных пунктах всех видов общественного транспорта городского и пригородного сообщения. 👉 Прочитать статью полностью 🙂 Подписаться на DVHAB ✍️ Написать в DVHAB
